density,layer,left_model_axis,matrix_index,metric_axis_order,offset_A,pair_id,panel_seed,positive_pair_id,right_model_axis,variant
coarse,alphafold,sample_index_0_to_4,2046,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_175453,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
coarse,alphafold,sample_index_0_to_4,2047,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_175453,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
coarse,alphafold,sample_index_0_to_4,2048,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_175453,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
fine,alphafold,sample_index_0_to_4,2049,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_175453,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
fine,alphafold,sample_index_0_to_4,2050,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_175453,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
fine,alphafold,sample_index_0_to_4,2051,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_175453,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
coarse,alphafold,sample_index_0_to_4,2052,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,2053,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,2054,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,2055,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,2056,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,2057,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,2058,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
coarse,alphafold,sample_index_0_to_4,2059,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
coarse,alphafold,sample_index_0_to_4,2060,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
fine,alphafold,sample_index_0_to_4,2061,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
fine,alphafold,sample_index_0_to_4,2062,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
fine,alphafold,sample_index_0_to_4,2063,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
coarse,alphafold,sample_index_0_to_4,2064,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
coarse,alphafold,sample_index_0_to_4,2065,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
coarse,alphafold,sample_index_0_to_4,2066,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
fine,alphafold,sample_index_0_to_4,2067,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
fine,alphafold,sample_index_0_to_4,2068,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
fine,alphafold,sample_index_0_to_4,2069,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
coarse,alphafold,sample_index_0_to_4,2070,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,2071,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,2072,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,2073,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,2074,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,2075,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,2076,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
coarse,alphafold,sample_index_0_to_4,2077,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
coarse,alphafold,sample_index_0_to_4,2078,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
fine,alphafold,sample_index_0_to_4,2079,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
fine,alphafold,sample_index_0_to_4,2080,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
fine,alphafold,sample_index_0_to_4,2081,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
coarse,alphafold,sample_index_0_to_4,2082,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
coarse,alphafold,sample_index_0_to_4,2083,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
coarse,alphafold,sample_index_0_to_4,2084,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
fine,alphafold,sample_index_0_to_4,2085,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
fine,alphafold,sample_index_0_to_4,2086,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
fine,alphafold,sample_index_0_to_4,2087,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_186917,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
coarse,alphafold,sample_index_0_to_4,2088,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,2089,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,2090,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,2091,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,2092,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,2093,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,2094,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
coarse,alphafold,sample_index_0_to_4,2095,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
coarse,alphafold,sample_index_0_to_4,2096,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
fine,alphafold,sample_index_0_to_4,2097,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
fine,alphafold,sample_index_0_to_4,2098,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
fine,alphafold,sample_index_0_to_4,2099,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
coarse,alphafold,sample_index_0_to_4,2100,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
coarse,alphafold,sample_index_0_to_4,2101,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
coarse,alphafold,sample_index_0_to_4,2102,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
fine,alphafold,sample_index_0_to_4,2103,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
fine,alphafold,sample_index_0_to_4,2104,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
fine,alphafold,sample_index_0_to_4,2105,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
coarse,alphafold,sample_index_0_to_4,2106,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,2107,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,2108,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,2109,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,2110,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,2111,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,2112,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
coarse,alphafold,sample_index_0_to_4,2113,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
coarse,alphafold,sample_index_0_to_4,2114,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
fine,alphafold,sample_index_0_to_4,2115,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
fine,alphafold,sample_index_0_to_4,2116,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
fine,alphafold,sample_index_0_to_4,2117,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
coarse,alphafold,sample_index_0_to_4,2118,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
coarse,alphafold,sample_index_0_to_4,2119,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
coarse,alphafold,sample_index_0_to_4,2120,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
fine,alphafold,sample_index_0_to_4,2121,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
fine,alphafold,sample_index_0_to_4,2122,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
fine,alphafold,sample_index_0_to_4,2123,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2258538,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
coarse,alphafold,sample_index_0_to_4,2124,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,2125,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,2126,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,2127,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,2128,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,2129,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,271828,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
